"","X1","sessionId","userid","cond","ip_check","attention_check","senario","decision","comfort","useful","risk","appropriate","expected","id","default","framing","ask.reason","who","what","purpose","collection","page","whof","purposef","collectionf","whatf","cstore","caction"
"176",294,23,92343,320,TRUE,0,38360,1,-1,1,1,1,1,294,0,2,0,5,2,3,7,8,"assis","alert","remserv","cohvac","remserv","nothing"
"177",295,23,92343,320,TRUE,0,38370,1,2,1,2,2,-1,295,0,2,0,6,7,3,0,9,"tv","alert","locally","coalarm","locally","nothing"
"178",296,23,92343,320,TRUE,0,38380,0,-2,0,-1,-1,-2,296,0,2,0,7,4,2,9,10,"alarm","opauto","reminsishr","colight","share","insight"
"179",297,23,92343,320,TRUE,0,38390,1,2,1,2,2,1,297,0,2,0,7,8,0,1,11,"alarm","preshouse","locopti","locsens","locally","opti"
"180",298,23,92343,320,TRUE,0,38400,1,2,1,2,2,1,298,0,2,1,0,9,1,2,12,"secu","lochouse","locinsi","cam","locally","insight"
"181",326,26,69787,24,FALSE,0,2770,1,0,0,0,0,2,326,0,0,0,5,11,0,0,1,"assis","preshouse","locally","watch","locally","nothing"
"182",327,26,69787,24,FALSE,0,2780,0,-1,-1,0,-1,1,327,0,0,0,0,2,3,3,2,"secu","alert","locreco","cohvac","locally","reco"
"183",328,26,69787,24,FALSE,0,2790,0,-2,-2,-2,-2,2,328,0,0,0,6,8,3,9,3,"tv","alert","reminsishr","locsens","share","insight"
"184",329,26,69787,24,FALSE,0,2800,1,1,0,0,-2,2,329,0,0,0,3,5,3,6,4,"wash","alert","remreco","coassis","remserv","reco"
"185",330,26,69787,24,FALSE,0,2810,0,-2,-2,-2,-2,2,330,0,0,0,1,3,1,4,5,"refr","lochouse","remopti","cowash","remserv","opti"
"186",331,26,69787,24,FALSE,0,2820,0,-3,0,-3,-3,2,331,0,0,1,5,7,2,8,6,"assis","opauto","remoptishr","coalarm","share","opti"
"187",332,26,69787,24,FALSE,0,2830,0,-3,-3,-2,-3,2,332,0,0,0,7,9,0,10,7,"alarm","preshouse","remrecoshr","cam","share","reco"
"188",333,26,69787,24,FALSE,0,2840,0,-3,-3,-3,-3,2,333,0,0,1,0,10,1,11,8,"secu","lochouse","remshr","micro","share","nothing"
"189",334,26,69787,24,FALSE,0,2850,0,-2,0,-3,-3,2,334,0,0,0,4,6,0,7,9,"light","preshouse","remserv","cotv","remserv","nothing"
"190",335,26,69787,24,FALSE,0,2860,0,-2,-2,0,-2,2,335,0,0,1,7,1,2,2,10,"alarm","opauto","locinsi","corefri","locally","insight"
"191",336,26,69787,24,FALSE,0,2870,1,0,0,-1,-1,2,336,0,0,0,6,0,1,1,11,"tv","lochouse","locopti","cosecu","locally","opti"
"192",337,26,69787,24,FALSE,0,2880,0,-1,-1,-1,-1,2,337,0,0,1,2,4,2,5,12,"hvac","opauto","reminsi","colight","remserv","insight"
"193",339,27,20637,670,FALSE,0,80290,0,0,-1,1,-1,1,339,1,2,0,6,8,3,11,1,"tv","alert","remshr","locsens","share","nothing"
"194",340,27,20637,670,FALSE,0,80300,1,0,-2,0,-2,1,340,1,2,1,5,7,2,10,2,"assis","opauto","remrecoshr","coalarm","share","reco"
"195",341,27,20637,670,FALSE,0,80310,1,-2,-1,-1,1,-1,341,1,2,0,1,3,1,6,3,"refr","lochouse","remreco","cowash","remserv","reco"
"196",342,27,20637,670,FALSE,0,80320,1,-2,1,0,-1,1,342,1,2,1,7,1,3,4,4,"alarm","alert","remopti","corefri","remserv","opti"
"197",343,27,20637,670,FALSE,0,80330,0,0,-1,1,-1,2,343,1,2,0,0,2,0,5,5,"secu","preshouse","reminsi","cohvac","remserv","insight"
"198",344,27,20637,670,FALSE,0,80340,0,-3,1,-1,-3,-2,344,1,2,0,3,9,2,0,6,"wash","opauto","locally","cam","locally","nothing"
"199",345,27,20637,670,FALSE,0,80350,0,1,1,1,1,1,345,1,2,1,2,4,2,7,7,"hvac","opauto","remserv","colight","remserv","nothing"
"200",346,27,20637,670,FALSE,0,80360,1,2,2,2,2,2,346,1,2,0,5,11,0,2,8,"assis","preshouse","locinsi","watch","locally","insight"
"201",347,27,20637,670,FALSE,0,80370,0,-2,1,0,-2,-2,347,1,2,0,4,6,1,9,9,"light","lochouse","reminsishr","cotv","share","insight"
"202",348,27,20637,670,FALSE,0,80380,1,0,1,-1,1,1,348,1,2,0,3,5,0,8,10,"wash","preshouse","remoptishr","coassis","share","opti"
"203",349,27,20637,670,FALSE,0,80390,1,1,0,-1,-1,2,349,1,2,0,6,0,1,3,11,"tv","lochouse","locreco","cosecu","locally","reco"
"204",350,27,20637,670,FALSE,0,80400,0,-2,-2,-2,1,-1,350,1,2,1,4,10,3,1,12,"light","alert","locopti","micro","locally","opti"
"205",352,28,78572,231,FALSE,0,27610,0,-3,1,-2,-2,2,352,0,1,0,2,9,2,7,1,"hvac","opauto","remserv","cam","remserv","nothing"
"206",353,28,78572,231,FALSE,0,27620,0,-1,-1,-1,0,-1,353,0,1,0,0,7,0,5,2,"secu","preshouse","reminsi","coalarm","remserv","insight"
"207",354,28,78572,231,FALSE,0,27630,1,3,3,2,3,3,354,0,1,0,4,3,3,1,3,"light","alert","locopti","cowash","locally","opti"
"208",355,28,78572,231,FALSE,0,27640,0,-1,1,-1,1,2,355,0,1,0,5,0,2,10,4,"assis","opauto","remrecoshr","cosecu","share","reco"
"209",356,28,78572,231,FALSE,0,27650,1,3,1,2,3,3,356,0,1,0,5,4,0,2,5,"assis","preshouse","locinsi","colight","locally","insight"
"210",357,28,78572,231,FALSE,0,27660,0,1,-3,2,1,1,357,0,1,1,6,5,1,3,6,"tv","lochouse","locreco","coassis","locally","reco"
"211",358,28,78572,231,FALSE,0,27670,1,3,1,2,2,1,358,0,1,1,3,2,2,0,7,"wash","opauto","locally","cohvac","locally","nothing"
"212",359,28,78572,231,FALSE,0,27680,0,-3,-3,-2,-2,-2,359,0,1,0,3,10,0,8,8,"wash","preshouse","remoptishr","micro","share","opti"
"213",360,28,78572,231,FALSE,0,27690,1,1,1,-1,2,2,360,0,1,1,4,11,1,9,9,"light","lochouse","reminsishr","watch","share","insight"
"214",361,28,78572,231,FALSE,0,27700,0,-2,-1,1,1,3,361,0,1,0,7,6,3,4,10,"alarm","alert","remopti","cotv","remserv","opti"
"215",362,28,78572,231,FALSE,0,27710,1,2,1,0,-1,-2,362,0,1,1,1,8,1,6,11,"refr","lochouse","remreco","locsens","remserv","reco"
"216",363,28,78572,231,FALSE,0,27720,0,-1,-2,2,1,2,363,0,1,0,6,1,3,11,12,"tv","alert","remshr","corefri","share","nothing"
"217",378,30,92359,808,FALSE,1,96850,0,1,-1,1,0,-1,378,2,0,1,7,3,0,0,1,"alarm","preshouse","locally","cowash","locally","nothing"
"218",379,30,92359,808,FALSE,1,96860,0,1,1,1,1,0,379,2,0,0,1,5,2,2,2,"refr","opauto","locinsi","coassis","locally","insight"
"219",380,30,92359,808,FALSE,1,96870,0,0,-2,2,0,-1,380,2,0,1,2,6,3,3,3,"hvac","alert","locreco","cotv","locally","reco"
"220",381,30,92359,808,FALSE,1,96880,0,0,-1,0,0,-2,381,2,0,0,3,7,1,4,4,"wash","lochouse","remopti","coalarm","remserv","opti"
"221",382,30,92359,808,FALSE,1,96890,0,-2,-2,-2,-2,-2,382,2,0,1,0,0,3,9,5,"secu","alert","reminsishr","cosecu","share","insight"
"222",383,30,92359,808,FALSE,1,96900,0,-3,-2,-3,-3,-2,383,2,0,0,2,2,1,11,6,"hvac","lochouse","remshr","cohvac","share","nothing"
"223",384,30,92359,808,FALSE,1,96910,1,1,1,2,2,1,384,2,0,0,0,4,1,1,7,"secu","lochouse","locopti","colight","locally","opti"
"224",385,30,92359,808,FALSE,1,96920,1,1,1,1,1,2,385,2,0,1,5,9,3,6,8,"assis","alert","remreco","cam","remserv","reco"
"225",386,30,92359,808,FALSE,1,96930,0,-3,-3,-3,-3,-2,386,2,0,0,1,1,0,10,9,"refr","preshouse","remrecoshr","corefri","share","reco"
"226",387,30,92359,808,FALSE,1,96940,0,0,0,0,0,1,387,2,0,0,6,10,0,7,10,"tv","preshouse","remserv","micro","remserv","nothing"
"227",388,30,92359,808,FALSE,1,96950,0,-2,-1,-2,-2,-1,388,2,0,0,7,11,2,8,11,"alarm","opauto","remoptishr","watch","share","opti"
"228",389,30,92359,808,FALSE,1,96960,1,2,2,1,2,2,389,2,0,0,4,8,2,5,12,"light","opauto","reminsi","locsens","remserv","insight"
"229",391,31,87178,215,FALSE,0,25690,0,-3,0,-3,-3,-3,391,0,1,0,0,5,2,7,1,"secu","opauto","remserv","coassis","remserv","nothing"
"230",392,31,87178,215,FALSE,0,25700,0,-3,0,-1,-3,-3,392,0,1,0,6,3,0,5,2,"tv","preshouse","reminsi","cowash","remserv","insight"
"231",393,31,87178,215,FALSE,0,25710,0,-3,-3,-3,-3,-3,393,0,1,0,4,9,3,11,3,"light","alert","remshr","cam","share","nothing"
"232",394,31,87178,215,FALSE,0,25720,1,3,3,3,3,1,394,0,1,1,1,10,2,0,4,"refr","opauto","locally","micro","locally","nothing"
"233",395,31,87178,215,FALSE,0,25730,0,-3,0,-3,-3,-2,395,0,1,0,1,6,0,8,5,"refr","preshouse","remoptishr","cotv","share","opti"
"234",396,31,87178,215,FALSE,0,25740,0,-3,-1,-1,-3,-3,396,0,1,1,4,1,1,3,6,"light","lochouse","locreco","corefri","locally","reco"
"235",397,31,87178,215,FALSE,0,25750,0,-3,-3,-3,-3,-3,397,0,1,0,3,8,2,10,7,"wash","opauto","remrecoshr","locsens","share","reco"
"236",398,31,87178,215,FALSE,0,25760,1,1,1,1,1,1,398,0,1,1,7,4,1,6,8,"alarm","lochouse","remreco","colight","remserv","reco"
"237",399,31,87178,215,FALSE,0,25770,0,-3,-3,-3,-3,-3,399,0,1,1,2,7,1,9,9,"hvac","lochouse","reminsishr","coalarm","share","insight"
"238",400,31,87178,215,FALSE,0,25780,1,-3,3,3,3,1,400,0,1,0,2,11,3,1,10,"hvac","alert","locopti","watch","locally","opti"
"239",401,31,87178,215,FALSE,0,25790,1,3,3,3,3,3,401,0,1,0,3,0,0,2,11,"wash","preshouse","locinsi","cosecu","locally","insight"
"240",402,31,87178,215,FALSE,0,25800,1,3,3,3,3,3,402,0,1,0,5,2,3,4,12,"assis","alert","remopti","cohvac","remserv","opti"
"241",404,32,11306,58,FALSE,0,6850,0,-3,1,-3,-3,-1,404,0,0,0,4,1,1,4,1,"light","lochouse","remopti","corefri","remserv","opti"
"242",405,32,11306,58,FALSE,0,6860,0,-3,0,-3,-3,-1,405,0,0,0,1,6,3,9,2,"refr","alert","reminsishr","cotv","share","insight"
"243",406,32,11306,58,FALSE,0,6870,0,-1,-2,0,-2,-3,406,0,0,1,5,2,2,5,3,"assis","opauto","reminsi","cohvac","remserv","insight"
"244",407,32,11306,58,FALSE,0,6880,0,-3,2,-2,2,1,407,0,0,0,6,3,3,6,4,"tv","alert","remreco","cowash","remserv","reco"
"245",408,32,11306,58,FALSE,0,6890,0,-3,0,-3,-3,-2,408,0,0,1,0,5,2,8,5,"secu","opauto","remoptishr","coassis","share","opti"
"246",409,32,11306,58,FALSE,0,6900,0,-1,1,-2,-2,1,409,0,0,0,0,9,0,0,6,"secu","preshouse","locally","cam","locally","nothing"
"247",410,32,11306,58,FALSE,0,6910,0,-3,1,-3,-3,1,410,0,0,1,2,11,2,2,7,"hvac","opauto","locinsi","watch","locally","insight"
"248",411,32,11306,58,FALSE,0,6920,0,-3,-3,-3,-3,-3,411,0,0,1,3,8,1,11,8,"wash","lochouse","remshr","locsens","share","nothing"
"249",412,32,11306,58,FALSE,0,6930,0,-2,2,-2,-2,-3,412,0,0,0,7,4,0,7,9,"alarm","preshouse","remserv","colight","remserv","nothing"
"250",413,32,11306,58,FALSE,0,6940,0,-3,2,-3,-3,-3,413,0,0,0,2,7,0,10,10,"hvac","preshouse","remrecoshr","coalarm","share","reco"
"251",414,32,11306,58,FALSE,0,6950,0,-2,1,-3,-2,-1,414,0,0,0,3,0,3,3,11,"wash","alert","locreco","cosecu","locally","reco"
"252",415,32,11306,58,FALSE,0,6960,0,-3,-3,-3,-3,-3,415,0,0,0,1,10,1,1,12,"refr","lochouse","locopti","micro","locally","opti"
"253",443,35,5517,415,FALSE,1,49690,1,1,0,1,0,1,443,1,0,1,4,8,2,2,1,"light","opauto","locinsi","locsens","locally","insight"
"254",444,35,5517,415,FALSE,1,49700,0,0,0,0,1,0,444,1,0,0,1,1,0,7,2,"refr","preshouse","remserv","corefri","remserv","nothing"
"255",445,35,5517,415,FALSE,1,49710,1,1,1,2,1,1,445,1,0,0,4,4,0,10,3,"light","preshouse","remrecoshr","colight","share","reco"
"256",446,35,5517,415,FALSE,1,49720,1,0,1,1,1,0,446,1,0,0,6,10,1,4,4,"tv","lochouse","remopti","micro","remserv","opti"
"257",447,35,5517,415,FALSE,1,49730,1,0,1,1,-1,-1,447,1,0,0,2,6,0,0,5,"hvac","preshouse","locally","cotv","locally","nothing"
"258",448,35,5517,415,FALSE,1,49740,1,1,1,1,2,0,448,1,0,1,5,5,1,11,6,"assis","lochouse","remshr","coassis","share","nothing"
"259",449,35,5517,415,FALSE,1,49750,1,1,0,1,0,0,449,1,0,0,5,9,3,3,7,"assis","alert","locreco","cam","locally","reco"
"260",450,35,5517,415,FALSE,1,49760,1,1,0,1,1,1,450,1,0,0,3,3,3,9,8,"wash","alert","reminsishr","cowash","share","insight"
"261",451,35,5517,415,FALSE,1,49770,1,1,0,1,1,0,451,1,0,0,0,0,3,6,9,"secu","alert","remreco","cosecu","remserv","reco"
"262",452,35,5517,415,FALSE,1,49780,1,0,1,1,1,0,452,1,0,0,3,7,1,1,10,"wash","lochouse","locopti","coalarm","locally","opti"
"263",453,35,5517,415,FALSE,1,49790,1,1,2,0,1,1,453,1,0,1,7,11,2,5,11,"alarm","opauto","reminsi","watch","remserv","insight"
"264",454,35,5517,415,FALSE,1,49800,1,1,2,1,1,1,454,1,0,1,2,2,2,8,12,"hvac","opauto","remoptishr","cohvac","share","opti"
"265",456,36,22879,870,FALSE,0,104290,0,-3,-3,-3,-3,-3,456,2,0,0,1,10,3,5,1,"refr","alert","reminsi","micro","remserv","insight"
"266",457,36,22879,870,FALSE,0,104300,1,1,1,1,1,0,457,2,0,1,4,5,1,0,2,"light","lochouse","locally","coassis","locally","nothing"
"267",458,36,22879,870,FALSE,0,104310,0,-3,-3,-3,-3,-3,458,2,0,0,6,3,1,10,3,"tv","lochouse","remrecoshr","cowash","share","reco"
"268",459,36,22879,870,FALSE,0,104320,0,-3,-3,-3,-3,-3,459,2,0,1,5,2,0,9,4,"assis","preshouse","reminsishr","cohvac","share","insight"
"269",460,36,22879,870,FALSE,0,104330,1,0,1,0,0,0,460,2,0,1,7,8,0,3,5,"alarm","preshouse","locreco","locsens","locally","reco"
"270",461,36,22879,870,FALSE,0,104340,0,-3,-3,-3,-3,-3,461,2,0,1,2,11,0,6,6,"hvac","preshouse","remreco","watch","remserv","reco"
"271",462,36,22879,870,FALSE,0,104350,0,-3,-3,-3,-3,-3,462,2,0,0,4,1,3,8,7,"light","alert","remoptishr","corefri","share","opti"
"272",463,36,22879,870,FALSE,0,104360,0,-1,-1,-2,-2,0,463,2,0,0,5,6,2,1,8,"assis","opauto","locopti","cotv","locally","opti"
"273",464,36,22879,870,FALSE,0,104370,0,0,0,0,0,0,464,2,0,0,6,7,3,2,9,"tv","alert","locinsi","coalarm","locally","insight"
"274",465,36,22879,870,FALSE,0,104380,0,-3,-3,-3,-3,-3,465,2,0,0,3,0,1,7,10,"wash","lochouse","remserv","cosecu","remserv","nothing"
"275",466,36,22879,870,FALSE,0,104390,0,-3,-3,0,0,0,466,2,0,0,0,9,2,4,11,"secu","opauto","remopti","cam","remserv","opti"
"276",467,36,22879,870,FALSE,0,104400,0,-3,-3,-3,-3,-3,467,2,0,0,7,4,2,11,12,"alarm","opauto","remshr","colight","share","nothing"
"277",469,37,42560,851,FALSE,0,102010,0,-3,-1,2,3,0,469,2,0,1,2,2,1,4,1,"hvac","lochouse","remopti","cohvac","remserv","opti"
"278",470,37,42560,851,FALSE,0,102020,0,-3,-1,-3,-3,2,470,2,0,0,1,9,1,11,2,"refr","lochouse","remshr","cam","share","nothing"
"279",471,37,42560,851,FALSE,0,102030,0,-3,1,-1,-3,2,471,2,0,1,0,8,0,10,3,"secu","preshouse","remrecoshr","locsens","share","reco"
"280",472,37,42560,851,FALSE,0,102040,0,-1,1,-1,1,2,472,2,0,0,0,0,2,2,4,"secu","opauto","locinsi","cosecu","locally","insight"
"281",473,37,42560,851,FALSE,0,102050,0,-3,-2,-2,-1,2,473,2,0,0,4,4,3,6,5,"light","alert","remreco","colight","remserv","reco"
"282",474,37,42560,851,FALSE,0,102060,0,-3,-2,-3,-3,3,474,2,0,0,6,10,0,0,6,"tv","preshouse","locally","micro","locally","nothing"
"283",475,37,42560,851,FALSE,0,102070,0,-3,1,-3,-3,3,475,2,0,0,6,6,2,8,7,"tv","opauto","remoptishr","cotv","share","opti"
"284",476,37,42560,851,FALSE,0,102080,0,-2,1,-3,-1,3,476,2,0,1,7,11,1,1,8,"alarm","lochouse","locopti","watch","locally","opti"
"285",477,37,42560,851,FALSE,0,102090,0,-3,0,-3,-2,3,477,2,0,1,5,5,0,7,9,"assis","preshouse","remserv","coassis","remserv","nothing"
"286",478,37,42560,851,FALSE,0,102100,0,-2,1,-3,-1,3,478,2,0,0,3,3,2,5,10,"wash","opauto","reminsi","cowash","remserv","insight"
"287",479,37,42560,851,FALSE,0,102110,0,-3,2,-3,-2,2,479,2,0,0,7,7,3,9,11,"alarm","alert","reminsishr","coalarm","share","insight"
"288",480,37,42560,851,FALSE,0,102120,0,-3,2,-1,1,3,480,2,0,0,1,1,3,3,12,"refr","alert","locreco","corefri","locally","reco"
"289",482,38,10208,598,FALSE,1,71650,1,2,2,3,2,2,482,1,1,0,2,2,0,5,1,"hvac","preshouse","reminsi","cohvac","remserv","insight"
"290",483,38,10208,598,FALSE,1,71660,1,2,2,3,2,1,483,1,1,1,4,4,2,7,2,"light","opauto","remserv","colight","remserv","nothing"
"291",484,38,10208,598,FALSE,1,71670,1,2,3,2,2,2,484,1,1,1,7,7,2,10,3,"alarm","opauto","remrecoshr","coalarm","share","reco"
"292",485,38,10208,598,FALSE,1,71680,1,2,3,3,3,3,485,1,1,0,0,8,3,11,4,"secu","alert","remshr","locsens","share","nothing"
"293",486,38,10208,598,FALSE,1,71690,1,-2,-1,-2,-2,-2,486,1,1,0,6,6,1,9,5,"tv","lochouse","reminsishr","cotv","share","insight"
"294",487,38,10208,598,FALSE,1,71700,1,-1,1,-1,-1,-2,487,1,1,1,6,10,3,1,6,"tv","alert","locopti","micro","locally","opti"
"295",488,38,10208,598,FALSE,1,71710,1,1,2,2,2,1,488,1,1,0,7,11,0,2,7,"alarm","preshouse","locinsi","watch","locally","insight"
"296",489,38,10208,598,FALSE,1,71720,1,-1,1,-1,-2,-2,489,1,1,0,5,5,0,8,8,"assis","preshouse","remoptishr","coassis","share","opti"
"297",490,38,10208,598,FALSE,1,71730,1,2,2,2,2,2,490,1,1,1,1,1,3,4,9,"refr","alert","remopti","corefri","remserv","opti"
"298",491,38,10208,598,FALSE,1,71740,1,1,2,1,1,1,491,1,1,0,3,3,1,6,10,"wash","lochouse","remreco","cowash","remserv","reco"
"299",492,38,10208,598,FALSE,1,71750,1,1,1,-1,1,-1,492,1,1,0,5,9,2,0,11,"assis","opauto","locally","cam","locally","nothing"
"300",493,38,10208,598,FALSE,1,71760,1,1,1,1,1,-1,493,1,1,0,0,0,1,3,12,"secu","lochouse","locreco","cosecu","locally","reco"
"301",508,40,38179,285,FALSE,0,34090,0,-2,-1,-1,-1,0,508,0,2,1,2,11,1,3,1,"hvac","lochouse","locreco","watch","locally","reco"
"302",509,40,38179,285,FALSE,0,34100,0,-3,-3,-3,-3,3,509,0,2,1,0,5,1,9,2,"secu","lochouse","reminsishr","coassis","share","insight"
"303",510,40,38179,285,FALSE,0,34110,0,-3,-3,-3,-3,-2,510,0,2,0,0,9,3,1,3,"secu","alert","locopti","cam","locally","opti"
"304",511,40,38179,285,FALSE,0,34120,0,-1,-2,-3,-2,0,511,0,2,0,7,4,0,8,4,"alarm","preshouse","remoptishr","colight","share","opti"
"305",512,40,38179,285,FALSE,0,34130,0,0,-1,0,0,0,512,0,2,0,1,10,0,2,5,"refr","preshouse","locinsi","micro","locally","insight"
"306",513,40,38179,285,FALSE,0,34140,0,0,-1,-1,-1,-1,513,0,2,0,4,1,0,5,6,"light","preshouse","reminsi","corefri","remserv","insight"
"307",514,40,38179,285,FALSE,0,34150,0,-1,-1,-1,-1,1,514,0,2,0,2,7,3,11,7,"hvac","alert","remshr","coalarm","share","nothing"
"308",515,40,38179,285,FALSE,0,34160,0,-1,-1,-1,-1,-1,515,0,2,1,5,2,1,6,8,"assis","lochouse","remreco","cohvac","remserv","reco"
"309",516,40,38179,285,FALSE,0,34170,0,0,0,-1,0,0,516,0,2,0,6,3,2,7,9,"tv","opauto","remserv","cowash","remserv","nothing"
"310",517,40,38179,285,FALSE,0,34180,0,-2,-2,-2,-2,0,517,0,2,0,1,6,2,10,10,"refr","opauto","remrecoshr","cotv","share","reco"
"311",518,40,38179,285,FALSE,0,34190,0,-2,-2,0,-2,0,518,0,2,0,3,0,3,4,11,"wash","alert","remopti","cosecu","remserv","opti"
"312",519,40,38179,285,FALSE,0,34200,0,-2,-2,-2,-2,-2,519,0,2,1,7,8,2,0,12,"alarm","opauto","locally","locsens","locally","nothing"
"313",521,41,27756,649,FALSE,0,77770,0,-3,-3,-3,-3,1,521,1,2,0,7,9,1,9,1,"alarm","lochouse","reminsishr","cam","share","insight"
"314",522,41,27756,649,FALSE,0,77780,0,-3,-3,-3,-3,1,522,1,2,0,6,0,2,0,2,"tv","opauto","locally","cosecu","locally","nothing"
"315",523,41,27756,649,FALSE,0,77790,0,-3,-3,-3,-3,1,523,1,2,0,1,3,1,3,3,"refr","lochouse","locreco","cowash","locally","reco"
"316",524,41,27756,649,FALSE,0,77800,0,-3,-3,-3,-3,2,524,1,2,0,4,6,1,6,4,"light","lochouse","remreco","cotv","remserv","reco"
"317",525,41,27756,649,FALSE,0,77810,0,-3,-3,-3,-3,1,525,1,2,0,0,10,2,10,5,"secu","opauto","remrecoshr","micro","share","reco"
"318",526,41,27756,649,FALSE,0,77820,0,-3,-3,-3,-3,1,526,1,2,0,5,7,2,7,6,"assis","opauto","remserv","coalarm","remserv","nothing"
"319",527,41,27756,649,FALSE,0,77830,0,-3,-3,-3,-3,1,527,1,2,0,2,4,3,4,7,"hvac","alert","remopti","colight","remserv","opti"
"320",528,41,27756,649,FALSE,0,77840,0,-3,-3,-3,-3,1,528,1,2,1,6,8,0,8,8,"tv","preshouse","remoptishr","locsens","share","opti"
"321",529,41,27756,649,FALSE,0,77850,0,-3,-3,-3,-3,1,529,1,2,1,0,2,0,2,9,"secu","preshouse","locinsi","cohvac","locally","insight"
"322",530,41,27756,649,FALSE,0,77860,0,-3,-3,-3,-3,1,530,1,2,1,1,11,3,11,10,"refr","alert","remshr","watch","share","nothing"
"323",531,41,27756,649,FALSE,0,77870,0,-3,-3,-3,-3,1,531,1,2,1,3,5,0,5,11,"wash","preshouse","reminsi","coassis","remserv","insight"
"324",532,41,27756,649,FALSE,0,77880,0,-3,-3,-3,-3,1,532,1,2,0,7,1,3,1,12,"alarm","alert","locopti","corefri","locally","opti"
"325",547,43,81456,513,FALSE,0,61450,1,2,1,1,1,1,547,1,1,0,3,9,2,1,1,"wash","opauto","locopti","cam","locally","opti"
"326",548,43,81456,513,FALSE,0,61460,1,0,1,1,1,0,548,1,1,0,1,3,1,7,2,"refr","lochouse","remserv","cowash","remserv","nothing"
"327",549,43,81456,513,FALSE,0,61470,0,0,-1,-1,-1,-1,549,1,1,0,6,0,2,4,3,"tv","opauto","remopti","cosecu","remserv","opti"
"328",550,43,81456,513,FALSE,0,61480,1,2,1,1,1,1,550,1,1,0,5,11,0,3,4,"assis","preshouse","locreco","watch","locally","reco"
"329",551,43,81456,513,FALSE,0,61490,0,0,-1,-1,-1,0,551,1,1,1,5,7,2,11,5,"assis","opauto","remshr","coalarm","share","nothing"
"330",552,43,81456,513,FALSE,0,61500,1,0,1,1,1,1,552,1,1,1,7,1,3,5,6,"alarm","alert","reminsi","corefri","remserv","insight"
"331",553,43,81456,513,FALSE,0,61510,0,-1,-1,-1,0,0,553,1,1,0,0,2,0,6,7,"secu","preshouse","remreco","cohvac","remserv","reco"
"332",554,43,81456,513,FALSE,0,61520,1,1,1,2,1,1,554,1,1,0,2,8,1,0,8,"hvac","lochouse","locally","locsens","locally","nothing"
"333",555,43,81456,513,FALSE,0,61530,1,1,0,0,1,1,555,1,1,1,2,4,3,8,9,"hvac","alert","remoptishr","colight","share","opti"
"334",556,43,81456,513,FALSE,0,61540,0,-1,-1,-1,-1,0,556,1,1,0,4,6,1,10,10,"light","lochouse","remrecoshr","cotv","share","reco"
"335",557,43,81456,513,FALSE,0,61550,1,0,1,1,1,1,557,1,1,0,3,5,0,9,11,"wash","preshouse","reminsishr","coassis","share","insight"
"336",558,43,81456,513,FALSE,0,61560,1,1,1,1,1,1,558,1,1,1,4,10,3,2,12,"light","alert","locinsi","micro","locally","insight"
"337",560,44,66934,1081,FALSE,9,129610,1,2,2,3,3,2,560,2,2,0,2,8,1,8,1,"hvac","lochouse","remoptishr","locsens","share","opti"
"338",561,44,66934,1081,FALSE,9,129620,1,2,2,3,2,2,561,2,2,0,0,6,2,6,2,"secu","opauto","remreco","cotv","remserv","reco"
"339",562,44,66934,1081,FALSE,9,129630,1,2,3,3,2,3,562,2,2,0,5,11,0,11,3,"assis","preshouse","remshr","watch","share","nothing"
"340",563,44,66934,1081,FALSE,9,129640,1,2,3,3,2,1,563,2,2,1,4,10,3,10,4,"light","alert","remrecoshr","micro","share","reco"
"341",564,44,66934,1081,FALSE,9,129650,1,3,3,3,3,2,564,2,2,1,6,4,0,4,5,"tv","preshouse","remopti","colight","remserv","opti"
"342",565,44,66934,1081,FALSE,9,129660,1,2,1,2,1,2,565,2,2,0,5,3,2,3,6,"assis","opauto","locreco","cowash","locally","reco"
"343",566,44,66934,1081,FALSE,9,129670,1,3,3,3,3,3,566,2,2,1,1,7,3,7,7,"refr","alert","remserv","coalarm","remserv","nothing"
"344",567,44,66934,1081,FALSE,9,129680,0,1,1,-2,1,1,567,2,2,0,2,0,3,0,8,"hvac","alert","locally","cosecu","locally","nothing"
"345",568,44,66934,1081,FALSE,9,129690,1,2,0,2,2,2,568,2,2,0,3,9,2,9,9,"wash","opauto","reminsishr","cam","share","insight"
"346",569,44,66934,1081,FALSE,9,129700,1,3,1,3,2,3,569,2,2,0,4,2,1,2,10,"light","lochouse","locinsi","cohvac","locally","insight"
"347",570,44,66934,1081,FALSE,9,129710,1,2,3,2,1,2,570,2,2,0,7,5,1,5,11,"alarm","lochouse","reminsi","coassis","remserv","insight"
"348",571,44,66934,1081,FALSE,9,129720,1,-2,-2,-1,-2,-2,571,2,2,1,3,1,0,1,12,"wash","preshouse","locopti","corefri","locally","opti"
"349",586,46,33959,517,FALSE,0,61930,1,0,1,-1,-1,1,586,1,1,1,6,11,2,11,1,"tv","opauto","remshr","watch","share","nothing"
"350",587,46,33959,517,FALSE,0,61940,1,-2,-2,-2,-2,-3,587,1,1,1,5,2,3,2,2,"assis","alert","locinsi","cohvac","locally","insight"
"351",588,46,33959,517,FALSE,0,61950,1,-2,-2,-2,-2,-2,588,1,1,0,4,9,0,9,3,"light","preshouse","reminsishr","cam","share","insight"
